CircuitName,CircuitGateSize,CircuitFFSize,EncryptionScheme,KeyLength,Fraction,Iteration,Time
c6288,2406,0,RI,90,0,1,0m3.444s
c6288,2406,0,RI,20,0,1,0m0.771s
c6288,2406,0,RI,85,0,1,0m3.265s
c6288,2406,0,RI,160,0,1,0m6.051s
c6288,2406,0,RI,15,0,1,0m0.510s
c6288,2406,0,RI,185,0,1,0m7.059s
c6288,2406,0,RI,150,0,1,0m4.080s
c6288,2406,0,RI,55,0,1,0m1.872s
c6288,2406,0,RI,165,0,1,0m4.508s
c6288,2406,0,RI,45,0,1,0m1.374s
c6288,2406,0,RI,80,0,1,0m2.095s
c6288,2406,0,RI,115,0,1,0m3.055s
c6288,2406,0,RI,175,0,1,0m4.838s
c6288,2406,0,RI,140,0,1,0m3.792s
c6288,2406,0,RI,170,0,1,0m4.639s
c6288,2406,0,RI,5,0,1,0m0.146s
c6288,2406,0,RI,70,0,1,0m1.810s
c6288,2406,0,RI,100,0,1,0m2.665s
c6288,2406,0,RIF,0,65,1,0m26.656s
c6288,2406,0,RIF,0,70,1,0m26.158s
c6288,2406,0,RIF,0,80,1,0m27.575s
c6288,2406,0,RIF,0,55,1,0m26.525s
c6288,2406,0,RIF,0,50,1,0m36.285s
c6288,2406,0,RIF,0,75,1,0m35.133s
c6288,2406,0,RIF,0,60,1,0m24.193s
c6288,2406,0,RIF,0,15,1,0m10.326s
c6288,2406,0,RIF,0,85,1,0m24.785s
c6288,2406,0,RIF,0,20,1,0m12.893s
c6288,2406,0,RIF,0,5,1,0m3.253s
c6288,2406,0,RIF,0,40,1,0m36.385s
c6288,2406,0,RIF,0,35,1,0m25.433s
c6288,2406,0,RIF,0,30,1,0m29.185s
c6288,2406,0,RIF,0,90,1,0m24.169s
c6288,2406,0,RIF,0,10,1,0m8.870s
c6288,2406,0,RIF,0,45,1,0m27.928s
c6288,2406,0,RIF,0,25,1,0m18.028s
c6288,2406,0,IOLTS,0,65,1,0m0.041s
c6288,2406,0,IOLTS,0,70,1,0m0.044s
c6288,2406,0,IOLTS,0,80,1,0m0.046s
c6288,2406,0,IOLTS,0,55,1,0m0.042s
c6288,2406,0,IOLTS,0,50,1,0m0.042s
c6288,2406,0,IOLTS,0,75,1,0m0.044s
c6288,2406,0,IOLTS,0,60,1,0m0.042s
c6288,2406,0,IOLTS,0,15,1,0m0.036s
c6288,2406,0,IOLTS,0,85,1,0m0.046s
c6288,2406,0,IOLTS,0,20,1,0m0.039s
c6288,2406,0,IOLTS,0,5,1,0m0.034s
c6288,2406,0,IOLTS,0,40,1,0m0.050s
c6288,2406,0,IOLTS,0,35,1,0m0.039s
c6288,2406,0,IOLTS,0,30,1,0m0.039s
c6288,2406,0,IOLTS,0,90,1,0m0.049s
c6288,2406,0,IOLTS,0,10,1,0m0.033s
c6288,2406,0,IOLTS,0,45,1,0m0.037s
c6288,2406,0,IOLTS,0,25,1,0m0.049s
74283,0,0,RI,135,0,1,0m0.029s
74283,0,0,RI,65,0,1,0m0.028s
74283,0,0,RI,155,0,1,0m0.029s
74283,0,0,RI,95,0,1,0m0.030s
74283,0,0,RI,180,0,1,0m0.056s
74283,0,0,RI,190,0,1,0m0.030s
74283,0,0,RI,35,0,1,0m0.017s
74283,0,0,RI,125,0,1,0m0.053s
74283,0,0,RI,195,0,1,0m0.038s
74283,0,0,RI,145,0,1,0m0.029s
74283,0,0,RI,40,0,1,0m0.019s
74283,0,0,RI,10,0,1,0m0.009s
74283,0,0,RI,25,0,1,0m0.014s
74283,0,0,RI,110,0,1,0m0.053s
74283,0,0,RI,130,0,1,0m0.050s
74283,0,0,RI,30,0,1,0m0.016s
74283,0,0,RI,75,0,1,0m0.044s
74283,0,0,RI,105,0,1,0m0.052s
74283,0,0,RI,120,0,1,0m0.043s
74283,0,0,RI,50,0,1,0m0.023s
74283,0,0,RI,60,0,1,0m0.026s
74283,0,0,RI,90,0,1,0m0.050s
74283,0,0,RI,20,0,1,0m0.012s
74283,0,0,RI,85,0,1,0m0.049s
74283,0,0,RI,160,0,1,0m0.036s
74283,0,0,RI,15,0,1,0m0.010s
74283,0,0,RI,185,0,1,0m0.060s
74283,0,0,RI,150,0,1,0m0.030s
74283,0,0,RI,55,0,1,0m0.024s
74283,0,0,RI,165,0,1,0m0.030s
74283,0,0,RI,45,0,1,0m0.021s
74283,0,0,RI,80,0,1,0m0.053s
74283,0,0,RI,115,0,1,0m0.050s
74283,0,0,RI,175,0,1,0m0.029s
74283,0,0,RI,140,0,1,0m0.028s
74283,0,0,RI,170,0,1,0m0.053s
74283,0,0,RI,5,0,1,0m0.022s
74283,0,0,RI,70,0,1,0m0.030s
74283,0,0,RI,100,0,1,0m0.051s
74283,0,0,RIF,0,65,1,0m0.018s
74283,0,0,RIF,0,70,1,0m0.041s
74283,0,0,RIF,0,80,1,0m0.021s
74283,0,0,RIF,0,55,1,0m0.016s
74283,0,0,RIF,0,50,1,0m0.038s
74283,0,0,RIF,0,75,1,0m0.020s
74283,0,0,RIF,0,60,1,0m0.042s
74283,0,0,RIF,0,15,1,0m0.022s
74283,0,0,RIF,0,85,1,0m0.046s
74283,0,0,RIF,0,20,1,0m0.031s
74283,0,0,RIF,0,5,1,0m0.006s
74283,0,0,RIF,0,40,1,0m0.012s
74283,0,0,RIF,0,35,1,0m0.032s
74283,0,0,RIF,0,30,1,0m0.033s
74283,0,0,RIF,0,90,1,0m0.051s
74283,0,0,RIF,0,10,1,0m0.008s
74283,0,0,RIF,0,45,1,0m0.036s
74283,0,0,RIF,0,25,1,0m0.009s
74283,0,0,IOLTS,0,65,1,0m0.005s
74283,0,0,IOLTS,0,70,1,0m0.025s
74283,0,0,IOLTS,0,80,1,0m0.005s
74283,0,0,IOLTS,0,55,1,0m0.005s
74283,0,0,IOLTS,0,50,1,0m0.026s
74283,0,0,IOLTS,0,75,1,0m0.026s
74283,0,0,IOLTS,0,60,1,0m0.005s
74283,0,0,IOLTS,0,15,1,0m0.004s
74283,0,0,IOLTS,0,85,1,0m0.004s
74283,0,0,IOLTS,0,20,1,0m0.037s
74283,0,0,IOLTS,0,5,1,0m0.004s
74283,0,0,IOLTS,0,40,1,0m0.004s
74283,0,0,IOLTS,0,35,1,0m0.005s
74283,0,0,IOLTS,0,30,1,0m0.005s
74283,0,0,IOLTS,0,90,1,0m0.027s
74283,0,0,IOLTS,0,10,1,0m0.029s
74283,0,0,IOLTS,0,45,1,0m0.028s
74283,0,0,IOLTS,0,25,1,0m0.025s
74283,0,0,TOC13_XOR,0,65,1,0m7.637s
74283,0,0,TOC13_XOR,0,70,1,0m6.929s
74283,0,0,TOC13_XOR,0,80,1,0m7.039s
74283,0,0,TOC13_XOR,0,55,1,0m7.643s
74283,0,0,TOC13_XOR,0,50,1,0m7.030s
74283,0,0,TOC13_XOR,0,75,1,0m7.268s
74283,0,0,TOC13_XOR,0,60,1,0m7.637s
74283,0,0,TOC13_XOR,0,15,1,0m7.275s
74283,0,0,TOC13_XOR,0,85,1,0m7.187s
74283,0,0,TOC13_XOR,0,20,1,0m7.345s
74283,0,0,TOC13_XOR,0,5,1,0m7.159s
74283,0,0,TOC13_XOR,0,40,1,0m7.104s
74283,0,0,TOC13_XOR,0,35,1,0m7.000s
74283,0,0,TOC13_XOR,0,30,1,0m7.088s
74283,0,0,TOC13_XOR,0,90,1,0m6.881s
74283,0,0,TOC13_XOR,0,10,1,0m6.610s
74283,0,0,TOC13_XOR,0,45,1,0m6.922s
74283,0,0,TOC13_XOR,0,25,1,0m7.270s
74181,0,0,RI,135,0,1,0m0.099s
74181,0,0,RI,65,0,1,0m0.061s
74181,0,0,RI,155,0,1,0m0.086s
74181,0,0,RI,95,0,1,0m0.096s
74181,0,0,RI,180,0,1,0m0.086s
74181,0,0,RI,190,0,1,0m0.086s
74181,0,0,RI,35,0,1,0m0.033s
74181,0,0,RI,125,0,1,0m0.348s
74181,0,0,RI,195,0,1,0m0.084s
74181,0,0,RI,145,0,1,0m0.097s
74181,0,0,RI,40,0,1,0m0.037s
74181,0,0,RI,10,0,1,0m0.014s
74181,0,0,RI,25,0,1,0m0.026s
74181,0,0,RI,110,0,1,0m0.089s
74181,0,0,RI,130,0,1,0m0.292s
74181,0,0,RI,30,0,1,0m0.029s
74181,0,0,RI,75,0,1,0m0.072s
74181,0,0,RI,105,0,1,0m0.094s
74181,0,0,RI,120,0,1,0m0.096s
74181,0,0,RI,50,0,1,0m0.049s
74181,0,0,RI,60,0,1,0m0.055s
74181,0,0,RI,90,0,1,0m0.094s
74181,0,0,RI,20,0,1,0m0.022s
74181,0,0,RI,85,0,1,0m0.080s
74181,0,0,RI,160,0,1,0m0.088s
74181,0,0,RI,15,0,1,0m0.019s
74181,0,0,RI,185,0,1,0m0.083s
74181,0,0,RI,150,0,1,0m0.086s
74181,0,0,RI,55,0,1,0m0.055s
74181,0,0,RI,165,0,1,0m0.091s
74181,0,0,RI,45,0,1,0m0.042s
74181,0,0,RI,80,0,1,0m0.075s
74181,0,0,RI,115,0,1,0m0.093s
74181,0,0,RI,175,0,1,0m0.085s
74181,0,0,RI,140,0,1,0m0.102s
74181,0,0,RI,170,0,1,0m0.089s
74181,0,0,RI,5,0,1,0m0.037s
74181,0,0,RI,70,0,1,0m0.069s
74181,0,0,RI,100,0,1,0m0.092s
74181,0,0,RIF,0,65,1,0m0.053s
74181,0,0,RIF,0,70,1,0m0.058s
74181,0,0,RIF,0,80,1,0m0.070s
74181,0,0,RIF,0,55,1,0m0.048s
74181,0,0,RIF,0,50,1,0m0.039s
74181,0,0,RIF,0,75,1,0m0.064s
74181,0,0,RIF,0,60,1,0m0.051s
74181,0,0,RIF,0,15,1,0m0.018s
74181,0,0,RIF,0,85,1,0m0.075s
74181,0,0,RIF,0,20,1,0m0.021s
74181,0,0,RIF,0,5,1,0m0.009s
74181,0,0,RIF,0,40,1,0m0.035s
74181,0,0,RIF,0,35,1,0m0.031s
74181,0,0,RIF,0,30,1,0m0.027s
74181,0,0,RIF,0,90,1,0m0.083s
74181,0,0,RIF,0,10,1,0m0.014s
74181,0,0,RIF,0,45,1,0m0.037s
74181,0,0,RIF,0,25,1,0m0.026s
74181,0,0,IOLTS,0,65,1,0m0.006s
74181,0,0,IOLTS,0,70,1,0m0.005s
74181,0,0,IOLTS,0,80,1,0m0.006s
74181,0,0,IOLTS,0,55,1,0m0.006s
74181,0,0,IOLTS,0,50,1,0m0.006s
74181,0,0,IOLTS,0,75,1,0m0.006s
74181,0,0,IOLTS,0,60,1,0m0.005s
74181,0,0,IOLTS,0,15,1,0m0.006s
74181,0,0,IOLTS,0,85,1,0m0.005s
74181,0,0,IOLTS,0,20,1,0m0.005s
74181,0,0,IOLTS,0,5,1,0m0.009s
74181,0,0,IOLTS,0,40,1,0m0.006s
74181,0,0,IOLTS,0,35,1,0m0.005s
74181,0,0,IOLTS,0,30,1,0m0.006s
74181,0,0,IOLTS,0,90,1,0m0.006s
74181,0,0,IOLTS,0,10,1,0m0.005s
74181,0,0,IOLTS,0,45,1,0m0.006s
74181,0,0,IOLTS,0,25,1,0m0.006s
74181,0,0,TOC13_XOR,0,65,1,0m13.413s
74181,0,0,TOC13_XOR,0,70,1,0m12.936s
74181,0,0,TOC13_XOR,0,80,1,0m12.915s
74181,0,0,TOC13_XOR,0,55,1,0m13.483s
74181,0,0,TOC13_XOR,0,50,1,0m13.185s
74181,0,0,TOC13_XOR,0,75,1,0m12.876s
74181,0,0,TOC13_XOR,0,60,1,0m13.215s
74181,0,0,TOC13_XOR,0,15,1,0m12.921s
74181,0,0,TOC13_XOR,0,85,1,0m12.870s
74181,0,0,TOC13_XOR,0,20,1,0m12.884s
74181,0,0,TOC13_XOR,0,5,1,0m12.901s
74181,0,0,TOC13_XOR,0,40,1,0m12.844s
74181,0,0,TOC13_XOR,0,35,1,0m13.355s
74181,0,0,TOC13_XOR,0,30,1,0m12.930s
74181,0,0,TOC13_XOR,0,90,1,0m12.887s
74181,0,0,TOC13_XOR,0,10,1,0m12.869s
74181,0,0,TOC13_XOR,0,45,1,0m12.859s
74181,0,0,TOC13_XOR,0,25,1,0m12.985s
s1238a,0,0,RI,135,0,1,0m0.007s
s1238a,0,0,RI,65,0,1,0m0.008s
s1238a,0,0,RI,155,0,1,0m0.008s
s1238a,0,0,RI,95,0,1,0m0.007s
s1238a,0,0,RI,180,0,1,0m0.008s
s1238a,0,0,RI,190,0,1,0m0.013s
s1238a,0,0,RI,35,0,1,0m0.007s
s1238a,0,0,RI,125,0,1,0m0.009s
s1238a,0,0,RI,195,0,1,0m0.007s
s1238a,0,0,RI,145,0,1,0m0.008s
s1238a,0,0,RI,40,0,1,0m0.007s
s1238a,0,0,RI,10,0,1,0m0.007s
s1238a,0,0,RI,25,0,1,0m0.007s
s1238a,0,0,RI,110,0,1,0m0.014s
s1238a,0,0,RI,130,0,1,0m0.008s
s1238a,0,0,RI,30,0,1,0m0.007s
s1238a,0,0,RI,75,0,1,0m0.016s
s1238a,0,0,RI,105,0,1,0m0.012s
s1238a,0,0,RI,120,0,1,0m0.008s
s1238a,0,0,RI,50,0,1,0m0.007s
s1238a,0,0,RI,60,0,1,0m0.007s
s1238a,0,0,RI,90,0,1,0m0.010s
s1238a,0,0,RI,20,0,1,0m0.007s
s1238a,0,0,RI,85,0,1,0m0.007s
s1238a,0,0,RI,160,0,1,0m0.009s
s1238a,0,0,RI,15,0,1,0m0.009s
s1238a,0,0,RI,185,0,1,0m0.009s
s1238a,0,0,RI,150,0,1,0m0.012s
s1238a,0,0,RI,55,0,1,0m0.007s
s1238a,0,0,RI,165,0,1,0m0.007s
s1238a,0,0,RI,45,0,1,0m0.007s
s1238a,0,0,RI,80,0,1,0m0.007s
s1238a,0,0,RI,115,0,1,0m0.007s
s1238a,0,0,RI,175,0,1,0m0.008s
s1238a,0,0,RI,140,0,1,0m0.008s
s1238a,0,0,RI,170,0,1,0m0.007s
s1238a,0,0,RI,5,0,1,0m0.055s
s1238a,0,0,RI,70,0,1,0m0.007s
s1238a,0,0,RI,100,0,1,0m0.008s
s1238a,0,0,RIF,0,65,1,0m0.007s
s1238a,0,0,RIF,0,70,1,0m0.009s
s1238a,0,0,RIF,0,80,1,0m0.009s
s1238a,0,0,RIF,0,55,1,0m0.008s
s1238a,0,0,RIF,0,50,1,0m0.009s
s1238a,0,0,RIF,0,75,1,0m0.007s
s1238a,0,0,RIF,0,60,1,0m0.008s
s1238a,0,0,RIF,0,15,1,0m0.007s
s1238a,0,0,RIF,0,85,1,0m0.009s
s1238a,0,0,RIF,0,20,1,0m0.008s
s1238a,0,0,RIF,0,5,1,0m0.010s
s1238a,0,0,RIF,0,40,1,0m0.009s
s1238a,0,0,RIF,0,35,1,0m0.025s
s1238a,0,0,RIF,0,30,1,0m0.007s
s1238a,0,0,RIF,0,90,1,0m0.014s
s1238a,0,0,RIF,0,10,1,0m0.007s
s1238a,0,0,RIF,0,45,1,0m0.014s
s1238a,0,0,RIF,0,25,1,0m0.007s
c1238,0,0,RI,135,0,1,0m0.038s
c1238,0,0,RI,65,0,1,0m0.040s
c1238,0,0,RI,155,0,1,0m0.066s
c1238,0,0,RI,95,0,1,0m0.035s
c1238,0,0,RI,180,0,1,0m0.040s
c1238,0,0,RI,190,0,1,0m0.034s
c1238,0,0,RI,35,0,1,0m0.038s
c1238,0,0,RI,125,0,1,0m0.039s
c1238,0,0,RI,195,0,1,0m0.040s
c1238,0,0,RI,145,0,1,0m0.036s
c1238,0,0,RI,40,0,1,0m0.033s
c1238,0,0,RI,10,0,1,0m0.030s
c1238,0,0,RI,25,0,1,0m0.037s
c1238,0,0,RI,110,0,1,0m0.041s
c1238,0,0,RI,130,0,1,0m0.035s
c1238,0,0,RI,30,0,1,0m0.037s
c1238,0,0,RI,75,0,1,0m0.034s
c1238,0,0,RI,105,0,1,0m0.039s
c1238,0,0,RI,120,0,1,0m0.035s
c1238,0,0,RI,50,0,1,0m0.072s
c1238,0,0,RI,60,0,1,0m0.074s
c1238,0,0,RI,90,0,1,0m0.036s
c1238,0,0,RI,20,0,1,0m0.037s
c1238,0,0,RI,85,0,1,0m0.072s
c1238,0,0,RI,160,0,1,0m0.040s
c1238,0,0,RI,15,0,1,0m0.040s
c1238,0,0,RI,185,0,1,0m0.034s
c1238,0,0,RI,150,0,1,0m0.042s
c1238,0,0,RI,55,0,1,0m0.035s
c1238,0,0,RI,165,0,1,0m0.035s
c1238,0,0,RI,45,0,1,0m0.036s
c1238,0,0,RI,80,0,1,0m0.037s
c1238,0,0,RI,115,0,1,0m0.035s
c1238,0,0,RI,175,0,1,0m0.035s
c1238,0,0,RI,140,0,1,0m0.034s
c1238,0,0,RI,170,0,1,0m0.034s
c1238,0,0,RI,5,0,1,0m0.023s
c1238,0,0,RI,70,0,1,0m0.034s
c1238,0,0,RI,100,0,1,0m0.036s
c1238,0,0,RIF,0,65,1,0m0.036s
c1238,0,0,RIF,0,70,1,0m0.041s
c1238,0,0,RIF,0,80,1,0m0.034s
c1238,0,0,RIF,0,55,1,0m0.040s
c1238,0,0,RIF,0,50,1,0m0.035s
c1238,0,0,RIF,0,75,1,0m0.039s
c1238,0,0,RIF,0,60,1,0m0.035s
c1238,0,0,RIF,0,15,1,0m0.034s
c1238,0,0,RIF,0,85,1,0m0.043s
c1238,0,0,RIF,0,20,1,0m0.043s
c1238,0,0,RIF,0,5,1,0m0.040s
c1238,0,0,RIF,0,40,1,0m0.035s
c1238,0,0,RIF,0,35,1,0m0.039s
c1238,0,0,RIF,0,30,1,0m0.043s
c1238,0,0,RIF,0,90,1,0m0.040s
c1238,0,0,RIF,0,10,1,0m0.039s
c1238,0,0,RIF,0,45,1,0m0.045s
c1238,0,0,RIF,0,25,1,0m0.034s
c1238,0,0,IOLTS,0,65,1,0m0.014s
c1238,0,0,IOLTS,0,70,1,0m0.012s
c1238,0,0,IOLTS,0,80,1,0m0.016s
c1238,0,0,IOLTS,0,55,1,0m0.012s
c1238,0,0,IOLTS,0,50,1,0m0.014s
c1238,0,0,IOLTS,0,75,1,0m0.015s
c1238,0,0,IOLTS,0,60,1,0m0.013s
c1238,0,0,IOLTS,0,15,1,0m0.014s
c1238,0,0,IOLTS,0,85,1,0m0.014s
c1238,0,0,IOLTS,0,20,1,0m0.011s
c1238,0,0,IOLTS,0,5,1,0m0.012s
c1238,0,0,IOLTS,0,40,1,0m0.019s
c1238,0,0,IOLTS,0,35,1,0m0.012s
c1238,0,0,IOLTS,0,30,1,0m0.012s
c1238,0,0,IOLTS,0,90,1,0m0.014s
c1238,0,0,IOLTS,0,10,1,0m0.011s
c1238,0,0,IOLTS,0,45,1,0m0.018s
c1238,0,0,IOLTS,0,25,1,0m0.011s
c1238,0,0,TOC13_XOR,0,65,1,4m56.839s
c1238,0,0,TOC13_XOR,0,70,1,4m27.674s
c1238,0,0,TOC13_XOR,0,80,1,4m27.923s
c1238,0,0,TOC13_XOR,0,55,1,4m57.017s
c1238,0,0,TOC13_XOR,0,50,1,4m30.375s
c1238,0,0,TOC13_XOR,0,75,1,4m28.180s
c1238,0,0,TOC13_XOR,0,60,1,4m56.750s
c1238,0,0,TOC13_XOR,0,15,1,4m27.461s
c1238,0,0,TOC13_XOR,0,85,1,4m26.987s
c1238,0,0,TOC13_XOR,0,20,1,4m28.092s
c1238,0,0,TOC13_XOR,0,5,1,4m27.412s
c1238,0,0,TOC13_XOR,0,40,1,4m31.261s
c1238,0,0,TOC13_XOR,0,35,1,4m28.026s
c1238,0,0,TOC13_XOR,0,30,1,4m26.450s
c1238,0,0,TOC13_XOR,0,90,1,4m28.096s
c1238,0,0,TOC13_XOR,0,10,1,4m27.484s
c1238,0,0,TOC13_XOR,0,45,1,4m29.984s
c1238,0,0,TOC13_XOR,0,25,1,4m30.718s
c880,383,0,RI,135,0,1,0m0.258s
c880,383,0,RI,65,0,1,0m0.089s
c880,383,0,RI,155,0,1,0m0.196s
c880,383,0,RI,95,0,1,0m0.125s
c880,383,0,RI,180,0,1,0m0.234s
c880,383,0,RI,190,0,1,0m0.452s
c880,383,0,RI,35,0,1,0m0.080s
c880,383,0,RI,125,0,1,0m0.157s
c880,383,0,RI,195,0,1,0m0.312s
c880,383,0,RI,145,0,1,0m0.183s
c880,383,0,RI,40,0,1,0m0.061s
c880,383,0,RI,10,0,1,0m0.021s
c880,383,0,RI,25,0,1,0m0.035s
c880,383,0,RI,110,0,1,0m0.137s
c880,383,0,RI,130,0,1,0m0.171s
c880,383,0,RI,30,0,1,0m0.049s
c880,383,0,RI,75,0,1,0m0.100s
c880,383,0,RI,105,0,1,0m0.255s
c880,383,0,RI,120,0,1,0m0.159s
c880,383,0,RI,50,0,1,0m0.073s
c880,383,0,RI,60,0,1,0m0.082s
c880,383,0,RI,90,0,1,0m0.123s
c880,383,0,RI,20,0,1,0m0.031s
c880,383,0,RI,85,0,1,0m0.190s
c880,383,0,RI,160,0,1,0m0.206s
c880,383,0,RI,15,0,1,0m0.025s
c880,383,0,RI,185,0,1,0m0.348s
c880,383,0,RI,150,0,1,0m0.194s
c880,383,0,RI,55,0,1,0m0.125s
c880,383,0,RI,165,0,1,0m0.348s
c880,383,0,RI,45,0,1,0m0.063s
c880,383,0,RI,80,0,1,0m0.109s
c880,383,0,RI,115,0,1,0m0.179s
c880,383,0,RI,175,0,1,0m0.373s
c880,383,0,RI,140,0,1,0m0.177s
c880,383,0,RI,170,0,1,0m0.276s
c880,383,0,RI,5,0,1,0m0.074s
c880,383,0,RI,70,0,1,0m0.095s
c880,383,0,RI,100,0,1,0m0.132s
c880,383,0,RIF,0,65,1,0m0.328s
c880,383,0,RIF,0,70,1,0m0.600s
c880,383,0,RIF,0,80,1,0m0.593s
c880,383,0,RIF,0,55,1,0m0.314s
c880,383,0,RIF,0,50,1,0m0.379s
c880,383,0,RIF,0,75,1,0m0.460s
c880,383,0,RIF,0,60,1,0m0.488s
c880,383,0,RIF,0,15,1,0m0.086s
c880,383,0,RIF,0,85,1,0m0.436s
c880,383,0,RIF,0,20,1,0m0.112s
c880,383,0,RIF,0,5,1,0m0.030s
c880,383,0,RIF,0,40,1,0m0.204s
c880,383,0,RIF,0,35,1,0m0.188s
c880,383,0,RIF,0,30,1,0m0.180s
c880,383,0,RIF,0,90,1,0m0.466s
c880,383,0,RIF,0,10,1,0m0.060s
c880,383,0,RIF,0,45,1,0m0.221s
c880,383,0,RIF,0,25,1,0m0.134s
c880,383,0,IOLTS,0,65,1,0m0.017s
c880,383,0,IOLTS,0,70,1,0m0.013s
c880,383,0,IOLTS,0,80,1,0m0.017s
c880,383,0,IOLTS,0,55,1,0m0.017s
c880,383,0,IOLTS,0,50,1,0m0.013s
c880,383,0,IOLTS,0,75,1,0m0.014s
c880,383,0,IOLTS,0,60,1,0m0.017s
c880,383,0,IOLTS,0,15,1,0m0.016s
c880,383,0,IOLTS,0,85,1,0m0.014s
c880,383,0,IOLTS,0,20,1,0m0.013s
c880,383,0,IOLTS,0,5,1,0m0.011s
c880,383,0,IOLTS,0,40,1,0m0.013s
c880,383,0,IOLTS,0,35,1,0m0.012s
c880,383,0,IOLTS,0,30,1,0m0.030s
c880,383,0,IOLTS,0,90,1,0m0.015s
c880,383,0,IOLTS,0,10,1,0m0.012s
c880,383,0,IOLTS,0,45,1,0m0.014s
c880,383,0,IOLTS,0,25,1,0m0.017s
c880,383,0,TOC13_XOR,0,65,1,2m53.541s
c880,383,0,TOC13_XOR,0,70,1,2m53.342s
c880,383,0,TOC13_XOR,0,80,1,2m46.970s
c880,383,0,TOC13_XOR,0,55,1,2m54.172s
c880,383,0,TOC13_XOR,0,50,1,2m53.880s
c880,383,0,TOC13_XOR,0,75,1,2m53.753s
c880,383,0,TOC13_XOR,0,60,1,2m54.556s
c880,383,0,TOC13_XOR,0,15,1,2m53.924s
c880,383,0,TOC13_XOR,0,85,1,2m52.789s
c880,383,0,TOC13_XOR,0,20,1,2m55.724s
c880,383,0,TOC13_XOR,0,5,1,2m22.153s
c880,383,0,TOC13_XOR,0,40,1,2m54.654s
c880,383,0,TOC13_XOR,0,35,1,2m54.795s
c880,383,0,TOC13_XOR,0,30,1,2m54.705s
c880,383,0,TOC13_XOR,0,90,1,2m53.796s
c880,383,0,TOC13_XOR,0,10,1,2m53.685s
c880,383,0,TOC13_XOR,0,45,1,2m54.425s
c880,383,0,TOC13_XOR,0,25,1,2m55.822s
c1196,0,0,RI,135,0,1,0m0.363s
c1196,0,0,RI,65,0,1,0m0.180s
c1196,0,0,RI,155,0,1,0m0.400s
c1196,0,0,RI,95,0,1,0m0.437s
c1196,0,0,RI,180,0,1,0m0.440s
c1196,0,0,RI,190,0,1,0m0.755s
c1196,0,0,RI,35,0,1,0m0.094s
c1196,0,0,RI,125,0,1,0m0.338s
c1196,0,0,RI,195,0,1,0m0.471s
c1196,0,0,RI,145,0,1,0m0.422s
c1196,0,0,RI,40,0,1,0m0.109s
c1196,0,0,RI,10,0,1,0m0.047s
c1196,0,0,RI,25,0,1,0m0.067s
c1196,0,0,RI,110,0,1,0m0.256s
c1196,0,0,RI,130,0,1,0m0.332s
c1196,0,0,RI,30,0,1,0m0.093s
c1196,0,0,RI,75,0,1,0m0.191s
c1196,0,0,RI,105,0,1,0m0.465s
c1196,0,0,RI,120,0,1,0m0.309s
c1196,0,0,RI,50,0,1,0m0.136s
c1196,0,0,RI,60,0,1,0m0.154s
c1196,0,0,RI,90,0,1,0m0.374s
c1196,0,0,RI,20,0,1,0m0.055s
c1196,0,0,RI,85,0,1,0m0.223s
c1196,0,0,RI,160,0,1,0m0.395s
c1196,0,0,RI,15,0,1,0m0.044s
c1196,0,0,RI,185,0,1,0m0.781s
c1196,0,0,RI,150,0,1,0m0.378s
c1196,0,0,RI,55,0,1,0m0.140s
c1196,0,0,RI,165,0,1,0m0.584s
c1196,0,0,RI,45,0,1,0m0.140s
c1196,0,0,RI,80,0,1,0m0.225s
c1196,0,0,RI,115,0,1,0m0.534s
c1196,0,0,RI,175,0,1,0m0.643s
c1196,0,0,RI,140,0,1,0m0.382s
c1196,0,0,RI,170,0,1,0m0.421s
c1196,0,0,RI,5,0,1,0m0.051s
c1196,0,0,RI,70,0,1,0m0.186s
c1196,0,0,RI,100,0,1,0m0.375s
c1196,0,0,RIF,0,65,1,0m0.815s
c1196,0,0,RIF,0,70,1,0m1.264s
c1196,0,0,RIF,0,80,1,0m1.385s
c1196,0,0,RIF,0,55,1,0m0.725s
c1196,0,0,RIF,0,50,1,0m0.862s
c1196,0,0,RIF,0,75,1,0m0.902s
c1196,0,0,RIF,0,60,1,0m1.085s
c1196,0,0,RIF,0,15,1,0m0.226s
c1196,0,0,RIF,0,85,1,0m1.029s
c1196,0,0,RIF,0,20,1,0m0.242s
c1196,0,0,RIF,0,5,1,0m0.081s
c1196,0,0,RIF,0,40,1,0m0.606s
c1196,0,0,RIF,0,35,1,0m0.466s
c1196,0,0,RIF,0,30,1,0m0.474s
c1196,0,0,RIF,0,90,1,0m1.102s
c1196,0,0,RIF,0,10,1,0m0.135s
c1196,0,0,RIF,0,45,1,0m0.675s
c1196,0,0,RIF,0,25,1,0m0.320s
c1196,0,0,IOLTS,0,65,1,0m0.010s
c1196,0,0,IOLTS,0,70,1,0m0.013s
c1196,0,0,IOLTS,0,80,1,0m0.019s
c1196,0,0,IOLTS,0,55,1,0m0.011s
c1196,0,0,IOLTS,0,50,1,0m0.011s
c1196,0,0,IOLTS,0,75,1,0m0.013s
c1196,0,0,IOLTS,0,60,1,0m0.013s
c1196,0,0,IOLTS,0,15,1,0m0.010s
c1196,0,0,IOLTS,0,85,1,0m0.013s
c1196,0,0,IOLTS,0,20,1,0m0.012s
c1196,0,0,IOLTS,0,5,1,0m0.011s
c1196,0,0,IOLTS,0,40,1,0m0.010s
